2850;;;"csörgősapka {@hu}";"mitre {@en}";"narrenkap {@nl}";"Beutelstand {@de}";;;;;;;;;;"mitra {@la}";;"mitre [2] {@fr}";;;;;;;;;;;;"шутовской колпак {@ru}";;;"Q2661323"
2851;;;"tornasüveg {@hu}";"cap of maintenance {@en}";"toernooihoed {@nl}";"Turnierhut {@de}";;;;;;;;;;;;"chapeau de tournois {@fr}";;"capell de torneig {@ca}";;;;;;;;;;;;;"Q5034463"
2852;"nirharisti {@fi}";;;"cross engrailed {@en}";"uitgeschulpt kruis {@nl}";"Dornenkreuz {@de}";"karvkors {@sv}";;;;;;;;;"crux ingrediatus {@la}";"croce spinata {@it}";"croix engrêlée {@fr}";"cruz angrelada {@es}";"creu engrelat {@ca}";"cruz espinhosa {@pt}";;;;;;;;;;;;"Q1245690"
2853;"päätön {@fi}";"peata {@et}";"fejetlen {@hu}";"decollated {@en}";"onthoofd {@nl}";"kopflos {@de}";"huvudlös {@sv}";;;"hovedløs {@da}";;"be galvos {@lt}";"bez galvas {@lv}";;;"acephalus {@la}";"decapitato {@it}";"décapité {@fr}";"acéfalo {@es}";"decapitat {@ca}";"acéfalo {@pt}";"decapitat {@ro}";"bez głowy {@pl}";"s useknutou hlavou {@cs}";"s useknutou hlavou {@sk}";;;;;"обезглавленный {@ru}";;"обезголовлений {@uk}";
2854;"istuva edestäpäin {@fi}";;;"sejant affronty {@en}";"zittend aanziend {@nl}";"sitzend von vorn {@de}";;;;;;;;;;"sedens et obversus {@la}";"seduto di fronte {@it}";"assis de front {@fr}";"sentado y de frente {@es}";"assegut i afrontat {@ca}";;;;"sedící čelně {@cs}";"sediaci čelne {@sk}";;;;;;;;
2855;;;"mankó {@hu}";;;"Krücke {@de}";"bjälke nedtill förenad med stolpe {@sv}";;;;"bjálki, að neðan tengdur stólpa {@is}";;"apakšdala sijaspalis {@lv}";;;"patibulum Antonii {@la}";"capo-palo abbassato {@it}";"fasce-pal en pointe {@fr}";;"faixa-semipal {@ca}";"faixa-pacela {@pt}";;;;;;;;;;;;"Q1790680"
2856;;;"délceg {@hu}";"unharnessed {@en}";"ongetuigd {@nl}";"ledig [Pferd] {@de}";;;;;;;;;;"effrenatus {@la}";"allegro {@it}";"gai {@fr}";"desguarnecido {@es}";"gai {@ca}";"alegre {@pt}";;;;;;;;;"играющий {@ru}";;"який грає {@uk}";
2858;"pingviini {@fi}";"pingviin {@et}";"pingvin {@hu}";"penguin {@en}";"pinguïn {@nl}";"Pinguin {@de}";"pingvin {@sv}";"pingvin {@nb}";"pingvin {@nn}";"pingvin {@da}";"mörgæs {@is}";"pingvinas {@lt}";"pingvīns {@lv}";"pinguin {@sq}";"πιγκουίνος {@el}";"spheniscus {@la}";"pinguino {@it}";"manchot {@fr}";"pingüino {@es}";"pingüí {@ca}";"pinguim {@pt}";"pinguin {@ro}";"pingwin {@pl}";"tučňák {@cs}";"tučniak {@sk}";"pingvin {@sl}";"pingvin {@hr}";"пингвин {@sr}";"пингвин {@bg}";"пингвин {@ru}";"пінгвін {@be}";"пінгвін {@uk}";"Q55334150"
2859;"alppivaris {@fi}";"kaljuhakki {@et}";"havasi varjú {@hu}";"chough {@en}";"alpenkraai {@nl}";"Alpenkrähe {@de}";"alpkråka {@sv}";"alpekråke {@nb}";"alpekråke {@nn}";"alpekrage {@da}";;"kniaukė {@lt}";"alpu vārna {@lv}";"κιτρινοκαλιακούδα {@sq}";"κοκκινοκαλιακούδα {@el}";"pyrrhocorax {@la}";"gracchio {@it}";"crave {@fr}";"chova {@es}";"gralla de bec vermell {@ca}";"gralha-de-bico-vermelho {@pt}";"stâncuță {@ro}";"wrończyk {@pl}";"kavče {@cs}";"čavka {@sk}";"rdečekljuno planinsko vrano {@sl}";"planinska galica {@hr}";"црвенокљуна галица {@sr}";"червеноклюна гарга {@bg}";"клушица {@ru}";"клушица {@be}";"галка червонодзьоба {@uk}";"Q55333936"
2860;;;;"guze {@en}";"bloedkleur koek {@nl}";"blutrote Kugel {@de}";;;;;;;;;;"pila sanguinea {@la}";"torta di sanguigno {@it}";"tourteau de sanguine {@fr}";"tortillo de sanguíneo {@es}";"rodella de sanguini {@ca}";"torta de sanguinho {@pt}";;"krwisty krążek {@pl}";;;;"crveni krug {@hr}";"црвени круг {@sr}";;"кровяной кружок {@ru}";;"кров'яний кружало {@uk}";
2861;;;;"orange {@en}";"oranje koek {@nl}";"Orange Kugel {@de}";;;;;;;;;;"pila crocea {@la}";"torta d'aranciato {@it}";"tourteau d'orangé {@fr}";"tortillo d'anaranjado {@es}";"rodella de ataronjat {@ca}";"torta de alaranjado {@pt}";;"pomarańcza {@pl}";;;;"naranca {@hr}";"наранца {@sr}";;"оранжевый кружок {@ru}";;"оранжевий кружало {@uk}";
2863;;;"nyest [prém] {@hu}";"stone marten [fur] {@en}";;;;;;;;;;;;"vellus marturum {@la}";;;;;;;"kuna [futro] {@pl}";"kunina {@cs}";"kožušina z kuny {@sk}";;"kuna {@hr}";"куна {@sr}";;;;;
2864;;;"coboly [prém] {@hu}";"sable [fur] {@en}";;"Zobel {@de}";;;;;;;;;;"pullatus {@la}";;"zibeline [fourrure] {@fr}";;;;;"soból {@pl}";"sobolina {@cs}";;;;;;;;;
2865;"nyrkissä {@fi}";;"ököl {@hu}";"clenched {@en}";"vuist {@nl}";"Faust {@de}";"knuten näve {@sv}";;;;;;;;;"globosus {@la}";"pugno {@it}";"poing {@fr}";"puño {@es}";"puny {@ca}";"punho {@pt}";;"zaciśnięte {@pl}";;;;;;;"сжатый в кулак {@ru}";;"стиснуті в кулак {@uk}";
2866;"käärmeen asento {@fi}";"madu asend {@et}";;"attitude of a snake {@en}";"houding van een slang {@nl}";"Haltung einer Schlange {@de}";"orms hållning {@sv}";;;;;"gyvatės požiūris {@lt}";"čūskas attieksme {@lv}";;;"habitus serpentis {@la}";"atteggiamento di un serpente {@it}";"attitude d'un serpent {@fr}";"actitud de una serpiente {@es}";"actitud d'una serp {@ca}";"atitude de uma serpente {@pt}";"atitudinea unui șarpe {@ro}";"postawa węża {@pl}";"postoj hada {@cs}";"postoj hada {@sk}";;"držanje zmije {@hr}";"држање змије {@sr}";;"положение змеи {@ru}";;"позі змія {@uk}";
2868;"ympärillä {@fi}";;"körülvett {@hu}";"entoured {@en}";;"umschlossen {@de}";;;;;;;;;;"septus {@la}";"racchiudente {@it}";"entouré {@fr}";"encerrado {@es}";"enclòs {@ca}";;;;"obklopený {@cs}";"obklopený {@sk}";;;;;"окружённый {@ru}";;"оточений {@uk}";
2869;"riippuva {@fi}";;;"pendent {@en}";;"hängend {@de}";"hängande {@sv}";;;;;;;;;"haerens {@la}";;"suspendu {@fr}";;;;;;;;;;;;"висящий {@ru}";;"висячий {@uk}";"Q7162385"
2870;;;"ágon ülő {@hu}";"perched {@en}";;"am Ast sitzend {@de}";;;;;;;;;;"perticae insistens {@la}";"perticato {@it}";"perché {@fr}";"perchado {@es}";"perxat {@ca}";;;;;;;;;;;;;
2871;;;;"preying {@en}";"grijpend {@nl}";"festkrallend {@de}";;;;;;;;;;"rapiens {@la}";"afferrante {@it}";"empiétant {@fr}";"empietando {@es}";"aferrant {@ca}";"agarrante {@pt}";;;;;;;;;"клюющий {@ru}";;"який клює {@uk}";
2872;;;;"in trian aspect {@en}";;;;;;;;;;;;"aspectus dodrantalis {@la}";;;;;;;;;;;;;;;;;
2873;;;"gyűrűsvégű {@hu}";"annuletty {@en}";;"mit Ringen besetzt {@de}";;;;;;;;;;"in anulos terminatus {@la}";"anellato {@it}";"annelé {@fr}";"anillado {@es}";"anelletat {@ca}";;;;;;;;;;"украшенный кольцами {@ru}";;"прикрашений кільцями {@uk}";
2874;"kunniavähennys {@fi}";"alandamine {@et}";"szégyenjegy {@hu}";"abatement {@en}";;;;;;;;;;;;"diminutio armorum {@la}";"abbassamento {@it}";"abaissement {@fr}";"brisura infamante {@es}";;"abatimento {@pt}";;"uszczerbienie {@pl}";;;;;;;"знак отмены {@ru}";;;"Q1302051"
2875;"suitsittu {@fi}";;"felkantározott {@hu}";"bridled {@en}";"getoomd {@nl}";"gezäumt {@de}";"tyglad {@sv}";;;"grimet {@da}";;;;;;"frenatus {@la}";"imbrigliato {@it}";"bridé {@fr}";"embridado {@es}";"embridat {@ca}";"bridado {@pt}";;"z uzdą {@pl}";"uzda {@cs}";;;;;;"с уздечкой {@ru}";;"з вуздечкою {@uk}";
2876;"satulavyö {@fi}";;"hevederes {@hu}";"girthed {@en}";"gesingeld {@nl}";"gegurtet {@de}";"med gjord {@sv}";;;;;;;;;"cingula vinctus {@la}";"cinghiato {@it}";"sanglé {@fr}";"enjaezado {@es}";"cinglat {@ca}";;;"z popręgiem {@pl}";;;;;;;"с подпругой другого цвета {@ru}";;"з попругою іншого кольору {@uk}";
2877;"kirjan ominaisuus {@fi}";"raamatu omadus {@et}";"egy könyv tulajdonosa {@hu}";"property of a book {@en}";"eigenschap van een boek {@nl}";"Eigenschaft eines Buches {@de}";"egenskap av en bok {@sv}";"egenskap av en bok {@nb}";"eigenskap av en bok {@nn}";"egenskab af en bog {@da}";;;;;;"proprietas libri {@la}";"attributo di libro {@it}";"attribut d'un livre {@fr}";"atributo de un libro {@es}";"atribut d'un llibre {@ca}";"atributo de um livro {@pt}";"atributul unei cărți {@ro}";"własność książki {@pl}";"vlastnictví knihy {@cs}";"majetok knihy {@sk}";;;;;"свойством книги {@ru}";;"властивість книги {@uk}";
2878;;;;"bound {@en}";;"gebunden {@de}";"inbunden {@sv}";;;;;;;;;"compaginatus {@la}";"legato [3] {@it}";"reliure {@fr}";;;;;;"hřbet knihy {@cs}";"chrbát knihy {@sk}";;;;;;;;
2879;;;;"clasped {@en}";;"Schließe {@de}";;;;;;;;;;"fibula {@la}";"affibbiato {@it}";"fermoir {@fr}";;;;;;;;;;;;;;;
2880;;;;"edged {@en}";;"mit Schnitt {@de}";;;;;;;;;;"circumcisus {@la}";;"avec tranche {@fr}";;;;;;"ořízka knihy {@cs}";;;;;;;;;
2881;;;;"cordeliere {@en}";"cordelière {@nl}";"Liebesseil {@de}";;;;;;;;;;"laqueus amoris {@la}";"cordelliera {@it}";"cordelière {@fr}";"cordón {@es}";"cordó {@ca}";;;;;;;;;;;;;"Q3693395"
2883;;;"rojtos {@hu}";"fringed {@en}";;"befranst {@de}";"fransar {@sv}";"frynser {@nb}";;;;;;;;"fimbriatus {@la}";"frangiato {@it}";"frangé {@fr}";"franjado {@es}";"franjat {@ca}";;;;;;;;;;"с бахромой {@ru}";;"з торочками {@uk}";
2884;;;;"gemmed {@en}";;;;;;;;;;;;"gemmatus {@la}";"incastonato {@it}";"chatonné {@fr}";"diamantado {@es}";"diamantat {@ca}";;;;;;;;;;;;;
2885;;;"kettőskígyós-kereszt {@hu}";"cross gringoly {@en}";"dubbel slangenkopkruis {@nl}";"Doppelschlangenkreuz {@de}";;;;"dobbeltslangekors {@da}";;;;;;"crux dupliciter serpentina {@la}";"croce serpentifera {@it}";"croix gringolée {@fr}";"cruz gringolada {@es}";"creu gringolada {@ca}";"cruz serpenteada {@pt}";;;;;;;;;"двойной змеиный крест {@ru}";;;
2887;"ylempi puolikas {@fi}";;;"demi {@en}";"bovenste helft {@nl}";"oberhalb {@de}";"övre halvpart {@sv}";;;;;;;;;"dimidium superius {@la}";;"demi {@fr}";;;;;"pół {@pl}";;;;;;;;;;
2888;"nupo {@fi}";"nudi {@et}";;"polled {@en}";;"hornlos {@de}";"kullig {@sv}";;;;;"be ragų {@lt}";;;;"sine cornibus {@la}";"senza corna {@it}";"sans cornes {@fr}";"sin cuernos {@es}";"sense banyes {@ca}";"sem cornos {@pt}";;"bez rogów {@pl}";"bez rohů {@cs}";"bez rohov {@sk}";;;;;"комолость {@ru}";;;
2889;;;;"rompu {@en}";;"zerspalten [Sparren] {@de}";;;;;;;;;;"ruptus {@la}";"rotto {@it}";"rompu {@fr}";"roto {@es}";"romput {@ca}";;;;;;;;;;"вырезанный {@ru}";"выразаная {@be}";"вирізаний {@uk}";
2890;"siivetön {@fi}";"tiivutu {@et}";;"sans wings {@en}";"zonder vleugels {@nl}";"ungeflügelt {@de}";"utan vingar {@sv}";;;;;"be sparnų {@lt}";;;;"sine alis {@la}";"senza ali {@it}";"sans ailes {@fr}";"sin alas {@es}";"sense ales {@ca}";"sem asas {@pt}";;"bez skrzydeł {@pl}";"bez křídel {@cs}";"bez krídel {@sk}";;;;;"без крыльев {@ru}";"без крылаў {@be}";"без крил {@uk}";
2891;;;;"spurred {@en}";"gespoord {@nl}";"mit Sporen {@de}";"med sporrar {@sv}";;;;;;;;;"calcaratus {@la}";"speronato {@it}";"éperonné {@fr}";;"esperonat {@ca}";;;"z ostrogami {@pl}";;;;;;;"со шпорами {@ru}";;"зі шпорами {@uk}";
2892;"ketjulla varustettu {@fi}";;"láncra vert {@hu}";"chained {@en}";"geketend {@nl}";"gekettet {@de}";;;;;;;;;;"catenatus {@la}";"incatenato {@it}";"enchaîné {@fr}";"encadenado {@es}";"encadenat {@ca}";;;;;;;;;;"с цепью {@ru}";;"з ланцюгом {@uk}";
2893;;;;"striking {@en}";;"im Sturzflug {@de}";;;;;;;;;;;;"fondant {@fr}";"despeñado {@es}";"espenyat {@ca}";;;;;;;;;;"пикирующий {@ru}";;;
2894;"siivet toisissaan kiinni {@fi}";;"szárny {@hu}";"wings conjoined {@en}";;"verbundene Flügel {@de}";"vingar förenade {@sv}";;;;;;"spārnu pāris {@lv}";;;"alae iunctae {@la}";"volo {@it}";"vol {@fr}";"vuelo {@es}";"vol {@ca}";"voo inteiro {@pt}";"zbor {@ro}";;;;;;;;"лёт {@ru}";;"лет {@uk}";"Q784339"
2897;"siipien asento edestäpäin {@fi}";"tiivikute asend eestpoolt {@et}";;"wing posture, bird affronty {@en}";"houding van de vleugels vanaf de voorkant {@nl}";"Haltung der Flügel von vorn {@de}";"vingarnas hållning framifrån {@sv}";;;;;"sparnų požiūris {@lt}";"spārnu attieksme {@lv}";;;"habitus alarum, avem obversus {@la}";"ali atteggiamento di fronte {@it}";"attitude des ailes de front {@fr}";"actitud alas de frente {@es}";"actitud ales, afrontat {@ca}";"atitude das asas {@pt}";"atitudine de aripi {@ro}";"postawa skrzydeł {@pl}";"postoj křídel, čelně {@cs}";"postoj krídel, čelne {@sk}";;"držanje krila {@hr}";"држање крила {@sr}";;"поза крыльев, обращённый прямо {@ru}";;"позі крил, повернений прямо {@uk}";
2898;;;;"volant en arrière {@en}";;;;;;;;;;;;"volans a tergo {@la}";;;;"volant [en pal] {@ca}";;;;;;;;;;"летящий спиной к зрителю {@ru}";;;
2899;"siivet supussa {@fi}";;"csukott szárny {@hu}";"closed [bird] {@en}";;"Flügel angeschlossen {@de}";;;;;;"tupintis [paukštis] {@lt}";;;;"iugum alarum complicatum {@la}";"a volo chiuso {@it}";"au vol plié {@fr}";"plegado {@es}";"plegat {@ca}";;;;;;;;;;;;;
2900;;;"fél-sas {@hu}";"Frisian eagle {@en}";"Friese adelaar {@nl}";"Friesischer Adler {@de}";;;;;;;;;;"aquila dimidia {@la}";"mezza aquila {@it}";"demi-aigle {@fr}";;;"meia-águia {@pt}";;"połuorzeł {@pl}";;;;;;;"фризский орёл {@ru}";;;"Q325382"
2901;;;;"leaved {@en}";;;;;;;;;;;;"foliatus {@la}";;"aux pages de {@fr}";;;;;;;;;;;;;;;
2902;"tinktuurin ominaisuus {@fi}";"tinktuuri omadus {@et}";"színek tulajdonsága {@hu}";"property of a tincture {@en}";"eigenschap van een tinctuur {@nl}";"Eigenschaft einer Tinktur {@de}";"egenskap av en tinktur {@sv}";"egenskap av en tinktur {@nb}";"eigenskap av en tinktur {@nn}";"egenskab af en tinktur {@da}";;;;;;"proprietas tincturae {@la}";"attributo di smalto {@it}";"attribut d'une couleur {@fr}";"atributo de un esmalte {@es}";"atribut d'un esmalt {@ca}";"atributo de uma esmalte {@pt}";"atributul unei culori {@ro}";"własność tynktura {@pl}";"vlastnost tinktury {@cs}";"vlastnosť tinktúry {@sk}";;;;;"свойством тинктуры {@ru}";;"властивість геральдичні кольори {@uk}";
2903;;;;"of the same {@en}";"van het zelfde {@nl}";"in der gleichen Tinktur {@de}";;;;;;;;;;"eiusdem coloris {@la}";"dello stesso {@it}";"du même {@fr}";"del mismo {@es}";"del mateix {@ca}";"do mesmo {@pt}";;"z tą samą barwą {@pl}";"takim samym {@cs}";;;;;;"такого же цвета {@ru}";;"такого ж кольору {@uk}";
2904;;;;"of the first {@en}";;"in der erstgenannten Tinktur {@de}";;;;;;;;;;"cum colore primo {@la}";"del primo {@it}";"du premier émail {@fr}";"del primero {@es}";"del primer {@ca}";"do primeiro {@pt}";;"z barwą pierwszego {@pl}";;;;;;;"с цветом первого {@ru}";;"з кольором першого {@uk}";
2905;;;;"of the second {@en}";;"in der zweitgenannten Tinktur {@de}";;;;;;;;;;"cum colore secundo {@la}";"del secondo {@it}";"du second émail {@fr}";;;"do segundo {@pt}";;"z barwą drugiego {@pl}";;;;;;;"с цветом второго {@ru}";;"з кольором другого {@uk}";
2906;;;;"of the third {@en}";;;;;;;;;;;;"cum colore tertio {@la}";"del terzo {@it}";"du troisième émail {@fr}";;;;;"z barwą trzeciego {@pl}";;;;;;;"с цветом третьего {@ru}";;;
2907;"muu ominaisuus {@fi}";"teine omadus {@et}";;"another property {@en}";"een andere eigenschap {@nl}";"Eine andere Eigenschaft {@de}";"annat egenskap {@sv}";"annen egenskap {@nb}";"annen eigenskap {@nn}";"anden egenskab {@da}";"annar eiginleiki {@is}";;;;;"alterius proprietas {@la}";"un altro attributo {@it}";"une autre attribut {@fr}";"otro atributo {@es}";"una altre atribut {@ca}";"outra atributo {@pt}";"un alt atribut {@ro}";"inna własność {@pl}";"jiný majetek {@cs}";"iný majetok {@sk}";;;;;"другое свойство {@ru}";;"інше властивість {@uk}";
2908;"villikissa {@fi}";"metskass {@et}";"vadmacska {@hu}";"cat-a-mountain {@en}";"wilde kat {@nl}";"Wildkatze {@de}";"vildkatt {@sv}";"villkatt {@nb}";"villkatt {@nn}";"vildkat {@da}";"villiköttur {@is}";"laukinė katė {@lt}";"meža kaķis {@lv}";"njeri i sertë {@sq}";"αγριόγατα {@el}";"feles fera {@la}";"gatto selvatico {@it}";"chat sauvage {@fr}";"gato montés {@es}";"gat salvatge {@ca}";"gato selvagem {@pt}";"pisică sălbatică {@ro}";"żbik {@pl}";"kočka divoká {@cs}";"mačka divá {@sk}";"divja mačka {@sl}";"rizičan {@hr}";"дивља мачка {@sr}";"дива котка {@bg}";"дикая кошка {@ru}";"дзікая котка {@be}";"дика кішка {@uk}";
2909;"lavetti {@fi}";"lafett {@et}";;"mounted {@en}";"met affuit {@nl}";"mit Lafette {@de}";;;;"på vogn {@da}";;;;;;"fulcrum tormenti {@la}";"affustato {@it}";"affûté {@fr}";"afilado {@es}";"curenyat {@ca}";;;;"lafeta {@cs}";"lafeta {@sk}";;;;;"с лафетом {@ru}";;"с лафетом {@uk}";
2910;;;;"English cadency {@en}";"Engelse brisure {@nl}";"Englische Beizeichen {@de}";"engelsk brisyr {@sv}";"engelsk brisyre {@nb}";;"engelsk brisure {@da}";;;"Angļu brizūra {@lv}";;;"nota distinctiva Anglica {@la}";"brisura inglese {@it}";"brisure anglaise {@fr}";"brisura inglesa {@es}";"brisura anglesa {@ca}";"brica inglesa {@pt}";;"angielska bryzura {@pl}";;;;;;;"английская бризура {@ru}";;"англійська бризура {@uk}";
2911;;;;"cadency 1, label of three points {@en}";;;;;;;;;;;;"labella cum tribus pendulis {@la}";;;;;;;;;;;;;;;;;
2912;;;;"cadency 2, crescent {@en}";;;;;;;;;;;;"lunula increscens {@la}";;;;;;;;;;;;;;;;;
2913;;;;"cadency 3, mullet {@en}";;;;;;;;;;;;"stella {@la}";;;;;;;;;;;;;;;;;
2914;;;;"cadency 4, martlet {@en}";;;;;;;;;;;;"hirundo {@la}";;;;;;;;;;;;;;;;;
2915;;;;"cadency 5, annulet {@en}";;;;;;;;;;;;"anulus {@la}";;;;;;;;;;;;;;;;;
2916;;;;"cadency 6, fleur-de-lys {@en}";;;;;;;;;;;;"lilium Francicum {@la}";;;;;;;;;;;;;;;;;
2917;;;;"cadency 7, rose {@en}";;;;;;;;;;;;"rosa {@la}";;;;;;;;;;;;;;;;;
2918;;;;"cadency 8, cross moline {@en}";;;;;;;;;;;;"crux anchorata {@la}";;;;;;;;;;;;;;;;;
2919;;;;"cadency 9, octofoil {@en}";;;;;;;;;;;;"octofolium {@la}";;;;;;;;;;;;;;;;;
2920;"nisäkäs {@fi}";"imetaja {@et}";"emlős {@hu}";"mammal {@en}";"zoogdier {@nl}";"Säugetier {@de}";"däggdjur {@sv}";"pattedyr {@nb}";"pattedyr {@nn}";"pattedyr {@da}";"spendýri {@is}";"žinduolis {@lt}";"zīdītājs {@lv}";"gjitar {@sq}";"θηλαστικό ζώο {@el}";"mammale {@la}";"mammifero {@it}";"mammifère {@fr}";"mamífero {@es}";"mamífer {@ca}";"mamífero {@pt}";"mamifer {@ro}";"ssak {@pl}";"savec {@cs}";"cicavec {@sk}";"sesalec {@sl}";"sisavac {@hr}";"сисар {@sr}";"бозайник {@bg}";"млекопитающее {@ru}";"млекакормячых {@be}";"ссавець {@uk}";"Q56877494"
2921;"jyrsijä {@fi}";"näriline {@et}";"rágcsáló {@hu}";"rodent {@en}";"knaagdier {@nl}";"Nagetier {@de}";"gnagare {@sv}";"gnager {@nb}";"gnagar {@nn}";"gnaver {@da}";"nagdýr {@is}";"graužikas {@lt}";"grauzējs {@lv}";"brejtësit {@sq}";"τρωκτικό {@el}";"rosor {@la}";"roditore {@it}";"rongeur {@fr}";"roedor {@es}";"rosegador {@ca}";"roedor {@pt}";"rozător {@ro}";"gryzoń {@pl}";"hlodavec {@cs}";"hlodavec {@sk}";"glodalec {@sl}";"glodavac {@hr}";"глодар {@sr}";"гризач {@bg}";"грызун {@ru}";"грызун {@be}";"гризун {@uk}";"Q55334530"
2922;"kavioeläin {@fi}";"kabjaline {@et}";"páratlan ujjú patás {@hu}";"odd-toed ungulate {@en}";"onevenhoevige {@nl}";"Unpaarhufer {@de}";"uddatåiga hovdjur {@sv}";"upartåede hovdyr {@nb}";"upartåa hovdyr {@nn}";"uparrettåede hovdyr {@da}";;"neporakanopiai {@lt}";"nepārnadži {@lv}";;"περισσοδάκτυλα {@el}";"perissodactylum {@la}";"perissodactyla {@it}";"perissodactyle {@fr}";"perissodactyla {@es}";"perissodàctil {@ca}";"perissodáctilos {@pt}";"perisodactile {@ro}";"nieparzystokopytne {@pl}";"lichokopytníci {@cs}";"nepárnokopytníky {@sk}";;"neparnoprstaši {@hr}";"копитари {@sr}";"еднокопитни {@bg}";"непарнокопытные {@ru}";"няпарнакапытныя {@be}";"конеподібні {@uk}";
2923;"kissaeläin {@fi}";"kaslased {@et}";"macskaféle {@hu}";"felid {@en}";"katachtigen {@nl}";"Katzen {@de}";"kattdjur {@sv}";"kattedyr {@nb}";"kattedyr {@nn}";"kattedyr {@da}";"kattardýr {@is}";"katiniai {@lt}";"kaķu dzimta {@lv}";;"αιλουρίδες {@el}";"felida {@la}";"felidi {@it}";"félidé {@fr}";"félido {@es}";"fèlid {@ca}";"felinos {@pt}";"felide {@ro}";"kotowate {@pl}";"kočkovití {@cs}";"mačkovité {@sk}";"mačke {@sl}";"mačke {@hr}";"мачке {@sr}";"котки {@bg}";"кошачьи {@ru}";"каціныя {@be}";"котові {@uk}";
2924;"koiraeläin {@fi}";"koerlased {@et}";"kutyafélék {@hu}";"canid {@en}";"hondachtigen {@nl}";"Hunde {@de}";"hunddjur {@sv}";"hundedyr {@nb}";"hundedyr {@nn}";"hundedyr {@da}";"hundaætt {@is}";"šuniniai {@lt}";"suņu dzimta {@lv}";;"κυνίδες {@el}";"canides {@la}";"canidi {@it}";"canidé {@fr}";"cánidos {@es}";"cànid {@ca}";"canídeos {@pt}";"canide {@ro}";"psowaty {@pl}";"psovití {@cs}";"psovité {@sk}";"psi {@sl}";"psi {@hr}";"пси {@sr}";"кучеви {@bg}";"псовые {@ru}";"сабачыя {@be}";"псові {@uk}";
2925;"näätäeläin {@fi}";"kärplased {@et}";"menyétfélék {@hu}";"mustelid {@en}";"marterachtigen {@nl}";"Marder [Mustelidae] {@de}";"mårddjur {@sv}";"mårdyr {@nb}";"mårdyr {@nn}";"mårdyr {@da}";"marðarætt {@is}";"kiauniniai {@lt}";"caunu dzimta {@lv}";"kunadhja {@sq}";;"mustelides {@la}";"mustelidi {@it}";"mustélidé {@fr}";"mustélidos {@es}";"mustèlid {@ca}";"mustelídeos {@pt}";"mustelide {@ro}";"łasicowate {@pl}";"lasicovití {@cs}";"lasicovité {@sk}";"kune [Mustelidae] {@sl}";"kune {@hr}";"куне {@sr}";"порови {@bg}";"куньи {@ru}";;"куницеві {@uk}";
2926;"sorkkaeläin {@fi}";"sõraline {@et}";"párosujjú patások {@hu}";"even-toed ungulate {@en}";"evenhoevige {@nl}";"Paarhufer {@de}";"partåiga hovdjur {@sv}";"klovdyr {@nb}";"klauvdyr {@nn}";"parrettåede hovdyr {@da}";"klaufdýr {@is}";"porakanopiai {@lt}";"pārnadži {@lv}";;"αρτιοδάκτυλα {@el}";"artiodactylum {@la}";"artiodactyla {@it}";"artiodactyle {@fr}";"artiodactyla {@es}";"artiodàctil {@ca}";"artiodátilos {@pt}";"artiodactile {@ro}";"parzystokopytne {@pl}";"sudokopytníci {@cs}";"párnokopytníky {@sk}";;"parnoprstaši {@hr}";"папкари {@sr}";;"парнокопытные {@ru}";"парнакапытныя {@be}";"Парнокопиті {@uk}";
2927;"muu nisäkäs {@fi}";"teise imetaja {@et}";"másik emlős {@hu}";"another mammal {@en}";"ander zoogdier {@nl}";"anderes Säugetier {@de}";"annat däggdjur {@sv}";"annet pattedyr {@nb}";"annet pattedyr {@nn}";"andet pattedyr {@da}";"annar spendýri {@is}";"kitas žinduolis {@lt}";"cits zīdītājs {@lv}";"një tjetër gjitar {@sq}";"ένα άλλο θηλαστικό {@el}";"aliud mammale {@la}";"un altro mammifero {@it}";"un autre mammifère {@fr}";"otro mamífero {@es}";"un altre mamífer {@ca}";"outro mamífero {@pt}";"un alt mamifer {@ro}";"inny ssak {@pl}";"jiný savec {@cs}";"iný cicavec {@sk}";"drugega sesalca {@sl}";"drugi sisavac {@hr}";"други сисар {@sr}";"други бозайници {@bg}";"другое млекопитающее {@ru}";"іншае млекакормячых {@be}";"інше ссавець {@uk}";
2928;;;"gyűrűcske {@hu}";"annulet [a small ring] {@en}";;"Ringlein {@de}";;;;;;;"gredzens {@lv}";;;"anellus {@la}";"anelletto {@it}";"annelet {@fr}";"anillete {@es}";"anellet {@ca}";"anelete {@pt}";;"mała toczenica {@pl}";;;;;;;"маленький кружок {@ru}";;;"Q2754860"
2929;;;;"baillonné {@en}";;;;;;"kneblet {@da}";;;;;;"baculum ore tenens {@la}";"imbavagliato {@it}";"bâillonné {@fr}";"amardazado {@es}";"emmordassat {@ca}";;;;;;;;;;"с палкой в пасти {@ru}";;"з ціпком у пащі {@uk}";
2931;;;"lepényes bizanczi {@hu}";;"besant-koek {@nl}";;;;;;;;"bezants-lode {@lv}";;;"besanta-tortella {@la}";"bisante-tortello {@it}";"besant-tourteau {@fr}";"bezante-roel {@es}";"besant-rodella {@ca}";"besante-torta {@pt}";"bezant-turta {@ro}";;;;;;;;;;;"Q3640396"
